model,ablation,metric,world,n_train,site_or_shift,mean_full,mean_ablated,mean_raw_delta,median_raw_delta,sd_raw_delta,mean_oriented_component_benefit,median_oriented_component_benefit,n
flow_jump_observation,no_flow,event_brier,site_shift,5,all,0.1670442340572226,0.14970888732937412,-0.017335346727848457,0.002897939645191805,0.055098856692202,-0.017335346727848457,0.002897939645191805,5
flow_jump,no_flow,event_brier,site_shift,5,site_0,0.13073188621765336,0.1255902776373085,-0.005141608580344859,-0.0038927759472214968,0.0021149122446123218,-0.005141608580344859,-0.0038927759472214968,5
flow_jump_observation,no_flow,event_brier,site_shift,5,site_0,0.13071322724580067,0.12561952177837293,-0.0050937054674277445,-0.003623188671515898,0.002254194730096146,-0.0050937054674277445,-0.003623188671515898,5
flow_jump,no_flow,event_brier,site_shift,5,site_1,0.13065695973788766,0.12789692781983936,-0.0027600319180483,-0.003510561670138801,0.003472118901310601,-0.0027600319180483,-0.003510561670138801,5
flow_jump_observation,no_flow,event_brier,site_shift,5,site_1,0.13081935959654364,0.12792616556235795,-0.002893194034185706,-0.004092512454926103,0.003585883206488628,-0.002893194034185706,-0.004092512454926103,5
flow_jump,no_flow,event_brier,site_shift,5,site_1_minus_site_0,-7.492647976569989e-05,0.00230665018253086,0.0023815766622965603,0.0015405500195859,0.002545576453814805,0.0023815766622965603,0.0015405500195859,5
flow_jump_observation,no_flow,event_brier,site_shift,5,site_1_minus_site_0,0.00010613235074296002,0.00230664378398502,0.00220051143324206,0.001433589818752,0.002744592306103957,0.00220051143324206,0.001433589818752,5
flow_jump,no_flow,event_brier,site_shift,10,all,0.15908066023666212,0.1524380682913859,-0.006642591945276203,-0.009277555624111394,0.07825924264620614,-0.006642591945276203,-0.009277555624111394,5
flow_jump_observation,no_flow,event_brier,site_shift,10,all,0.1558269047298706,0.1523124637383578,-0.003514440991512774,-0.00943017854272829,0.08432058194707434,-0.003514440991512774,-0.00943017854272829,5
flow_jump,no_flow,event_brier,site_shift,10,site_0,0.15159345829152232,0.1534986485331862,0.0019051902416638677,-0.003491485811966996,0.01531177656978453,0.0019051902416638677,-0.003491485811966996,5
flow_jump_observation,no_flow,event_brier,site_shift,10,site_0,0.1517358705079374,0.15353075299248312,0.0017948824845457206,-0.003433156377809901,0.015298275902006806,0.0017948824845457206,-0.003433156377809901,5
flow_jump,no_flow,event_brier,site_shift,10,site_1,0.15540122815036944,0.15930008758285202,0.0038988594324825985,-0.0032957966636850966,0.015714108774656586,0.0038988594324825985,-0.0032957966636850966,5
flow_jump_observation,no_flow,event_brier,site_shift,10,site_1,0.15556121605119871,0.15933242308638138,0.0037712070351826636,-0.0033101481713845027,0.015684359792674823,0.0037712070351826636,-0.0033101481713845027,5
flow_jump,no_flow,event_brier,site_shift,10,site_1_minus_site_0,0.00380776985884706,0.0058014390496657796,0.0019936691908187198,0.0012729211067075991,0.0024676506868068246,0.0019936691908187198,0.0012729211067075991,5
flow_jump_observation,no_flow,event_brier,site_shift,10,site_1_minus_site_0,0.00382534554326124,0.00580167009389826,0.0019763245506370193,0.0012634819169949994,0.0024878209574429903,0.0019763245506370193,0.0012634819169949994,5
flow_jump,no_flow,event_brier,site_shift,20,all,0.133174804735771,0.13174798678339186,-0.0014268179523791336,-0.0017757138930093036,0.005900132075352092,-0.0014268179523791336,-0.0017757138930093036,5
flow_jump_observation,no_flow,event_brier,site_shift,20,all,0.13319717445199472,0.13179100606712135,-0.0014061683848733768,-0.0017900468743887038,0.0058331698048071,-0.0014061683848733768,-0.0017900468743887038,5
flow_jump,no_flow,event_brier,site_shift,20,site_0,0.12278996398152445,0.11983414403624186,-0.0029558199452825755,-0.0010538174896275038,0.00494589980877109,-0.0029558199452825755,-0.0010538174896275038,5
flow_jump_observation,no_flow,event_brier,site_shift,20,site_0,0.12271816818357587,0.11985735007240805,-0.002860818111167801,-0.0010343652253454044,0.004761748186995026,-0.002860818111167801,-0.0010343652253454044,5
flow_jump,no_flow,event_brier,site_shift,20,site_1,0.12437598855374961,0.12333289879795295,-0.0010430897557966584,0.00018627972913209945,0.006030757702203309,-0.0010430897557966584,0.00018627972913209945,5
flow_jump_observation,no_flow,event_brier,site_shift,20,site_1,0.12427951515778854,0.12335289580011803,-0.0009266193576705134,0.00020785648291900272,0.005794614999132473,-0.0009266193576705134,0.00020785648291900272,5
flow_jump,no_flow,event_brier,site_shift,20,site_1_minus_site_0,0.0015860245722251602,0.0034987547617110633,0.0019127301894859034,0.0020692986919138,0.0015719649357267404,0.0019127301894859034,0.0020692986919138,5
flow_jump_observation,no_flow,event_brier,site_shift,20,site_1_minus_site_0,0.001561346974212673,0.003495545727709934,0.001934198753497261,0.0020606747133640997,0.0015686805505369177,0.001934198753497261,0.0020606747133640997,5
flow_jump,no_flow,event_brier,site_shift,40,all,0.15084630634378898,0.15257925138651934,0.00173294504273038,0.0008189921524144883,0.0036294887459223523,0.00173294504273038,0.0008189921524144883,5
flow_jump_observation,no_flow,event_brier,site_shift,40,all,0.15088606394752763,0.1523113195129692,0.0014252555654415354,0.0008220661484099889,0.003036352026734026,0.0014252555654415354,0.0008220661484099889,5
flow_jump,no_flow,event_brier,site_shift,40,site_0,0.14194981068046428,0.12447384057702955,-0.017475970103434716,-0.0032342594054234897,0.0322088735591475,-0.017475970103434716,-0.0032342594054234897,5
flow_jump_observation,no_flow,event_brier,site_shift,40,site_0,0.14197092385145424,0.1244934615450376,-0.017477462306416634,-0.003235404196217484,0.03229660392192527,-0.017477462306416634,-0.003235404196217484,5
flow_jump,no_flow,event_brier,site_shift,40,site_1,0.1419356200493739,0.12841350722303618,-0.013522112826337742,5.975222254420154e-05,0.030573803997238965,-0.013522112826337742,5.975222254420154e-05,5
flow_jump_observation,no_flow,event_brier,site_shift,40,site_1,0.14195745756992043,0.12843826449704912,-0.013519193072871295,0.00010179022978840102,0.030678721306508262,-0.013519193072871295,0.00010179022978840102,5
flow_jump,no_flow,event_brier,site_shift,40,site_1_minus_site_0,-1.4190631090380076e-05,0.00393966664600658,0.00395385727709696,0.004966058426048799,0.002855787820501977,0.00395385727709696,0.004966058426048799,5
flow_jump_observation,no_flow,event_brier,site_shift,40,site_1_minus_site_0,-1.3466281533800004e-05,0.00394480295201148,0.00395826923354528,0.0050207380386693996,0.002846385443326472,0.00395826923354528,0.0050207380386693996,5
flow_jump,no_flow,event_brier,site_shift,80,all,0.12439596313760296,0.12443357706366517,3.761392606223823e-05,0.0002347688138080034,0.0009205757014695611,3.761392606223823e-05,0.0002347688138080034,5
flow_jump_observation,no_flow,event_brier,site_shift,80,all,0.12445974815402894,0.12445199154001715,-7.756614011780739e-06,0.0002524654636313073,0.000841908249352269,-7.756614011780739e-06,0.0002524654636313073,5
flow_jump,no_flow,event_brier,site_shift,80,site_0,0.13378581119118121,0.12836080715206027,-0.005425004039120962,-0.0015488772955229019,0.00811148369495897,-0.005425004039120962,-0.0015488772955229019,5
flow_jump_observation,no_flow,event_brier,site_shift,80,site_0,0.13384232375101202,0.1284226394499034,-0.005419684301108618,-0.0015006630332059928,0.008150206056397467,-0.005419684301108618,-0.0015006630332059928,5
flow_jump,no_flow,event_brier,site_shift,80,site_1,0.13392346157782845,0.1316109835240401,-0.0023124780537883472,0.00032541288227529164,0.006095519675276294,-0.0023124780537883472,0.00032541288227529164,5
flow_jump_observation,no_flow,event_brier,site_shift,80,site_1,0.13398109358899102,0.13167533014482657,-0.002305763444164438,0.0003496321193170032,0.006124234443633308,-0.002305763444164438,0.0003496321193170032,5
flow_jump,no_flow,event_brier,site_shift,80,site_1_minus_site_0,0.00013765038664725985,0.0032501763719798202,0.0031125259853325604,0.0018742901777982,0.0024318594604381977,0.0031125259853325604,0.0018742901777982,5
flow_jump_observation,no_flow,event_brier,site_shift,80,site_1_minus_site_0,0.0001387698379790399,0.0032526906949231402,0.0031139208569441,0.0018502951525228,0.0024431559818209017,0.0031139208569441,0.0018502951525228,5
flow_jump,no_flow,event_brier,site_shift,100,all,0.12199314395271457,0.12221922001568326,0.00022607606296870254,-0.0003188729125411932,0.001869196663543674,0.00022607606296870254,-0.0003188729125411932,5
flow_jump_observation,no_flow,event_brier,site_shift,100,all,0.12201838093024975,0.12225586354511231,0.00023748261486255807,-0.0003045167229915047,0.0019028694336805498,0.00023748261486255807,-0.0003045167229915047,5
flow_jump,no_flow,event_brier,site_shift,100,site_0,0.11924453516319378,0.1190797070849472,-0.00016482807824658163,-0.000291668982420612,0.0004953854800762883,-0.00016482807824658163,-0.000291668982420612,5
flow_jump_observation,no_flow,event_brier,site_shift,100,site_0,0.11925270021980114,0.11910046675365663,-0.00015223346614452182,-0.00028015542400181004,0.0004940583899028195,-0.00015223346614452182,-0.00028015542400181004,5
flow_jump,no_flow,event_brier,site_shift,100,site_1,0.12041211704261907,0.12240939912583279,0.0019972820832137167,0.0014320149940757892,0.0018179252193802832,0.0019972820832137167,0.0014320149940757892,5
flow_jump_observation,no_flow,event_brier,site_shift,100,site_1,0.12041353193461224,0.12242799723175606,0.0020144652971438165,0.0014664494310070997,0.0018218391591087572,0.0020144652971438165,0.0014664494310070997,5
flow_jump,no_flow,event_brier,site_shift,100,site_1_minus_site_0,0.00116758187942534,0.0033296920408855796,0.0021621101614602398,0.001674380041975499,0.0013832127690453907,0.0021621101614602398,0.001674380041975499,5
flow_jump_observation,no_flow,event_brier,site_shift,100,site_1_minus_site_0,0.0011608317148110597,0.00332753047809942,0.0021666987632883604,0.001660859312621001,0.0013883759946641254,0.0021666987632883604,0.001660859312621001,5
flow_jump,no_flow,event_brier,smooth,5,all,0.07828405003959857,0.07106969897726871,-0.007214351062329841,-0.004034069969528202,0.006547243537594775,-0.007214351062329841,-0.004034069969528202,5
flow_jump_observation,no_flow,event_brier,smooth,5,all,0.07812710308590667,0.07311896982799232,-0.005008133257914356,-0.003908367472023694,0.0026422569359680725,-0.005008133257914356,-0.003908367472023694,5
flow_jump,no_flow,event_brier,smooth,10,all,0.04942014118894552,0.05645397318133012,0.007033831992384601,-0.001839620156329401,0.02137586981250817,0.007033831992384601,-0.001839620156329401,5
flow_jump_observation,no_flow,event_brier,smooth,10,all,0.049333618630438184,0.056416529948160356,0.007082911317722177,-0.0016807045244466023,0.021292084433502455,0.007082911317722177,-0.0016807045244466023,5
flow_jump,no_flow,event_brier,smooth,20,all,0.04445599352366254,0.04414768354103144,-0.00030830998263109974,-0.003161535438412001,0.018810037061700785,-0.00030830998263109974,-0.003161535438412001,5
flow_jump_observation,no_flow,event_brier,smooth,20,all,0.04443043195631606,0.044159313597981864,-0.00027111835833419916,-0.0030107374418914014,0.018798857405460997,-0.00027111835833419916,-0.0030107374418914014,5
flow_jump,no_flow,event_brier,smooth,40,all,0.0413385031546552,0.031714088944011495,-0.009624414210643698,-0.0008671945785250004,0.020071381551704376,-0.009624414210643698,-0.0008671945785250004,5
flow_jump_observation,no_flow,event_brier,smooth,40,all,0.041232578289512906,0.03173406151742924,-0.009498516772083661,-0.0008217416044477011,0.01981976799485103,-0.009498516772083661,-0.0008217416044477011,5
flow_jump,no_flow,event_brier,smooth,80,all,0.028793683128822023,0.02949775053292648,0.0007040674041044602,1.4498992438501113e-05,0.002007180067045944,0.0007040674041044602,1.4498992438501113e-05,5
flow_jump_observation,no_flow,event_brier,smooth,80,all,0.02878577878806134,0.02948680071249792,0.0007010219244365796,7.748340580709945e-05,0.002031368646061879,0.0007010219244365796,7.748340580709945e-05,5
flow_jump,no_flow,event_brier,smooth,100,all,0.029068523789906202,0.03250815170250016,0.003439627912593958,0.000881604878586597,0.005564496987241186,0.003439627912593958,0.000881604878586597,5
flow_jump_observation,no_flow,event_brier,smooth,100,all,0.029042498590564902,0.03249704092274304,0.0034545423321781406,0.0008787063515888031,0.005568573448661948,0.0034545423321781406,0.0008787063515888031,5
flow_jump,no_flow,event_log_loss,informative_observation,5,all,0.49030671702538087,0.47999785503077524,-0.010308861994605612,0.006391064364658305,0.07891831430181986,-0.010308861994605612,0.006391064364658305,5
flow_jump_observation,no_flow,event_log_loss,informative_observation,5,all,0.4905978007768602,0.4796217371427888,-0.010976063634071465,0.00795929785696542,0.0769807907714377,-0.010976063634071465,0.00795929785696542,5
flow_jump,no_flow,event_log_loss,informative_observation,10,all,0.49163052447733346,0.43377273819980805,-0.05785778627752539,-0.06326334085968288,0.04158367286171629,-0.05785778627752539,-0.06326334085968288,5
flow_jump_observation,no_flow,event_log_loss,informative_observation,10,all,0.49174958869001717,0.43315421020647993,-0.05859537848353726,-0.0701570299619354,0.03991888250916723,-0.05859537848353726,-0.0701570299619354,5
flow_jump,no_flow,event_log_loss,informative_observation,20,all,0.43622807562547256,0.4473206046991077,0.011092529073635083,0.0022697122989432383,0.026021916019141656,0.011092529073635083,0.0022697122989432383,5
flow_jump_observation,no_flow,event_log_loss,informative_observation,20,all,0.43644782412262717,0.44739690456645853,0.010949080443831282,0.0025171583569790767,0.02558001802920703,0.010949080443831282,0.0025171583569790767,5
flow_jump,no_flow,event_log_loss,informative_observation,40,all,0.4941173181986427,0.4952946722588922,0.0011773540602494803,0.006925132064944661,0.02247243475895045,0.0011773540602494803,0.006925132064944661,5
flow_jump_observation,no_flow,event_log_loss,informative_observation,40,all,0.49458233068106505,0.49545143110980394,0.0008691004287388893,0.007201181995820705,0.022376706571415227,0.0008691004287388893,0.007201181995820705,5
flow_jump,no_flow,event_log_loss,informative_observation,80,all,0.4269938169523549,0.4236700373313916,-0.0033237796209633075,-0.003666887986624068,0.006969990655701463,-0.0033237796209633075,-0.003666887986624068,5
flow_jump_observation,no_flow,event_log_loss,informative_observation,80,all,0.4259564235943481,0.4238329713953871,-0.002123452198960929,-0.003475667854520026,0.00529709098187466,-0.002123452198960929,-0.003475667854520026,5
flow_jump,no_flow,event_log_loss,informative_observation,100,all,0.416682282767887,0.41877128659354146,0.002089003825654423,-0.0011341766355786875,0.008729036958430173,0.002089003825654423,-0.0011341766355786875,5
flow_jump_observation,no_flow,event_log_loss,informative_observation,100,all,0.41681974957757084,0.4189755049926923,0.0021557554151214963,-0.0009645038132050643,0.009188996997512569,0.0021557554151214963,-0.0009645038132050643,5
flow_jump,no_flow,event_log_loss,jumps,5,all,0.638813464648948,0.6343310981412783,-0.0044823665076696665,-0.00407914852800062,0.01216290758623178,-0.0044823665076696665,-0.00407914852800062,5
flow_jump_observation,no_flow,event_log_loss,jumps,5,all,0.6384794115512529,0.6343155719549499,-0.004163839596302998,-0.0035447386656757285,0.01215450933439861,-0.004163839596302998,-0.0035447386656757285,5
flow_jump,no_flow,event_log_loss,jumps,10,all,0.6342880897724786,0.6316540708564431,-0.0026340189160354967,-0.0035082819941193444,0.005760265664114349,-0.0026340189160354967,-0.0035082819941193444,5
flow_jump_observation,no_flow,event_log_loss,jumps,10,all,0.6345402255996786,0.6316511761334461,-0.002889049466232474,-0.0034523192583656437,0.006069502485920651,-0.002889049466232474,-0.0034523192583656437,5
flow_jump,no_flow,event_log_loss,jumps,20,all,0.643586467662442,0.6320647246780298,-0.011521742984412242,-0.0019812979726828717,0.02478757171928024,-0.011521742984412242,-0.0019812979726828717,5
flow_jump_observation,no_flow,event_log_loss,jumps,20,all,0.6434951262100919,0.6320493349954295,-0.01144579121466236,-0.001976453613349638,0.024738987857517342,-0.01144579121466236,-0.001976453613349638,5
flow_jump,no_flow,event_log_loss,jumps,40,all,0.6407048165976988,0.629496952444277,-0.011207864153421853,-0.001816812854152583,0.02252018224364299,-0.011207864153421853,-0.001816812854152583,5
flow_jump_observation,no_flow,event_log_loss,jumps,40,all,0.6406996411761369,0.6295053595676234,-0.011194281608513369,-0.001812348735630298,0.022531591057669113,-0.011194281608513369,-0.001812348735630298,5
flow_jump,no_flow,event_log_loss,jumps,80,all,0.630185859190138,0.6297048075475318,-0.0004810516426063005,0.00273496673628848,0.005006747071940429,-0.0004810516426063005,0.00273496673628848,5
flow_jump_observation,no_flow,event_log_loss,jumps,80,all,0.6301987585699189,0.6297154779622384,-0.00048328060768063617,0.002728588587959435,0.005010303780677361,-0.00048328060768063617,0.002728588587959435,5
flow_jump,no_flow,event_log_loss,jumps,100,all,0.6299344406679188,0.6275714654252201,-0.002362975242698684,-0.0022445329926534807,0.002487037527653174,-0.002362975242698684,-0.0022445329926534807,5
flow_jump_observation,no_flow,event_log_loss,jumps,100,all,0.6299444188869993,0.627578629815014,-0.002365789071985236,-0.002266351182333426,0.002491234658357281,-0.002365789071985236,-0.002266351182333426,5
flow_jump,no_flow,event_log_loss,misspecified,5,all,0.6249611225637774,0.6149004344892404,-0.01006068807453706,-0.012636533823648932,0.01960378778011605,-0.01006068807453706,-0.012636533823648932,5
flow_jump_observation,no_flow,event_log_loss,misspecified,5,all,0.6241383357876575,0.6146966569155213,-0.00944167887213616,-0.00594098949009958,0.018506194652096016,-0.00944167887213616,-0.00594098949009958,5
