model,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,world,benchmark,ablation,ablated_value,ablated_parameters,full_value,full_parameters,raw_delta_ablated_minus_full,oriented_component_benefit
flow_jump_observation,40,32,8,202,102,202,302,test,all,coverage_90,misspecified,low_n,no_flow,0.9382389030637088,7642,0.8693882320861656,7642,0.06885067097754327,0.007627135149874342
flow_jump,40,32,8,203,103,203,303,test,all,coverage_90,misspecified,low_n,no_flow,0.9090592671371942,6967,0.9014019143381996,6967,0.007657352798994599,0.007657352798994599
flow_jump_observation,40,32,8,203,103,203,303,test,all,coverage_90,misspecified,low_n,no_flow,0.9099680943633376,7642,0.90349028328338,7642,0.006477811079957596,0.006477811079957596
flow_jump,40,32,8,204,104,204,304,test,all,coverage_90,misspecified,low_n,no_flow,0.8897804135899374,6967,0.9004399480589956,6967,-0.010659534469058207,0.009779638351066988
flow_jump_observation,40,32,8,204,104,204,304,test,all,coverage_90,misspecified,low_n,no_flow,0.8904975095451286,7642,0.9008081865224722,7642,-0.010310676977343558,0.008694303932399228
flow_jump,40,32,8,205,105,205,305,test,all,coverage_90,misspecified,low_n,no_flow,0.9014758833537768,6967,0.9160170933407192,6967,-0.014541209986942416,-0.014541209986942416
flow_jump_observation,40,32,8,205,105,205,305,test,all,coverage_90,misspecified,low_n,no_flow,0.9011395560479564,7642,0.9162149329323784,7642,-0.015075376884422065,-0.015075376884422065
flow_jump,80,64,16,201,101,201,301,test,all,coverage_90,misspecified,low_n,no_flow,0.8956358979410896,6967,0.9002462811545661,6967,-0.00461038321347651,0.004117820904344427
flow_jump_observation,80,64,16,201,101,201,301,test,all,coverage_90,misspecified,low_n,no_flow,0.8960299477883953,7642,0.8989459166584572,7642,-0.002915968870061958,0.002915968870061958
flow_jump,80,64,16,202,102,202,302,test,all,coverage_90,misspecified,low_n,no_flow,0.8932668523459868,6967,0.8946497088210662,6967,-0.0013828564750794081,0.0013828564750794081
flow_jump_observation,80,64,16,202,102,202,302,test,all,coverage_90,misspecified,low_n,no_flow,0.8937342967882671,7642,0.8976686208441268,7642,-0.003934324055859695,0.003934324055859695
flow_jump,80,64,16,203,103,203,303,test,all,coverage_90,misspecified,low_n,no_flow,0.9042057430145992,6967,0.8728415353379096,6967,0.03136420767668957,-0.02295272164749118
flow_jump_observation,80,64,16,203,103,203,303,test,all,coverage_90,misspecified,low_n,no_flow,0.9042637532630764,7642,0.8721454123561829,7642,0.03211834090689347,-0.02359083438074072
flow_jump,80,64,16,204,104,204,304,test,all,coverage_90,misspecified,low_n,no_flow,0.8739849216039692,6967,0.8736748260557784,6967,0.0003100955481908363,-0.0003100955481908363
flow_jump_observation,80,64,16,204,104,204,304,test,all,coverage_90,misspecified,low_n,no_flow,0.874062445491017,7642,0.8734422543946353,7642,0.0006201910963816726,-0.0006201910963816726
flow_jump,80,64,16,205,105,205,305,test,all,coverage_90,misspecified,low_n,no_flow,0.8938986269932339,6967,0.894511929727377,6967,-0.0006133027341431729,0.0006133027341431729
flow_jump_observation,80,64,16,205,105,205,305,test,all,coverage_90,misspecified,low_n,no_flow,0.8937403553199066,7642,0.8933644600957543,7642,0.0003758952241522673,-0.0003758952241522673
flow_jump,100,80,20,201,101,201,301,test,all,coverage_90,misspecified,low_n,no_flow,0.9192197813023348,6967,0.924578859225692,6967,-0.005359077923357214,-0.005359077923357214
flow_jump_observation,100,80,20,201,101,201,301,test,all,coverage_90,misspecified,low_n,no_flow,0.9191803763176042,7642,0.9237710570387154,7642,-0.00459068072111124,-0.00459068072111124
flow_jump,100,80,20,202,102,202,302,test,all,coverage_90,misspecified,low_n,no_flow,0.909939037453986,6967,0.9141655142862708,6967,-0.004226476832284831,-0.004226476832284831
flow_jump_observation,100,80,20,202,102,202,302,test,all,coverage_90,misspecified,low_n,no_flow,0.9099195606022242,7642,0.91554837076135,7642,-0.005628810159125752,-0.005628810159125752
flow_jump,100,80,20,203,103,203,303,test,all,coverage_90,misspecified,low_n,no_flow,0.9333848979986464,6967,0.9283186696316348,6967,0.005066228367011649,0.005066228367011649
flow_jump_observation,100,80,20,203,103,203,303,test,all,coverage_90,misspecified,low_n,no_flow,0.9336556124915402,7642,0.9291501498598086,7642,0.004505462631731572,0.004505462631731572
flow_jump,100,80,20,204,104,204,304,test,all,coverage_90,misspecified,low_n,no_flow,0.9016997112235208,6967,0.9106343392057678,6967,-0.008934627982246979,-0.008934627982246979
flow_jump_observation,100,80,20,204,104,204,304,test,all,coverage_90,misspecified,low_n,no_flow,0.901874139969378,7642,0.9107118630928156,7642,-0.008837723123437558,-0.008837723123437558
flow_jump,100,80,20,205,105,205,305,test,all,coverage_90,misspecified,low_n,no_flow,0.9086970284493332,6967,0.9243659241087326,6967,-0.01566889565939944,-0.01566889565939944
flow_jump_observation,100,80,20,205,105,205,305,test,all,coverage_90,misspecified,low_n,no_flow,0.9083607011435127,7642,0.923614133660428,7642,-0.015253432516915244,-0.015253432516915244
flow_jump,5,4,1,201,101,201,301,test,all,coverage_90,site_shift,low_n,no_flow,0.7375479377926264,6967,0.7158788791379432,6967,0.02166905865468316,-0.02166905865468316
flow_jump_observation,5,4,1,201,101,201,301,test,all,coverage_90,site_shift,low_n,no_flow,0.737430299037715,7642,0.7153377408653507,7642,0.02209255817236422,-0.02209255817236422
flow_jump,5,4,1,202,102,202,302,test,all,coverage_90,site_shift,low_n,no_flow,0.8919354462012752,6967,0.8763341663358012,6967,0.015601279865473994,-0.015601279865473994
flow_jump_observation,5,4,1,202,102,202,302,test,all,coverage_90,site_shift,low_n,no_flow,0.892075577457552,7642,0.8759137725669711,7642,0.016161804890580833,-0.016161804890580833
flow_jump,5,4,1,203,103,203,303,test,all,coverage_90,site_shift,low_n,no_flow,0.7857258568420078,6967,0.8471916873018445,6967,-0.06146583045983667,0.06146583045983667
flow_jump_observation,5,4,1,203,103,203,303,test,all,coverage_90,site_shift,low_n,no_flow,0.7855638610538983,7642,0.8471916873018445,7642,-0.06162782624794616,0.06162782624794616
flow_jump,5,4,1,204,104,204,304,test,all,coverage_90,site_shift,low_n,no_flow,0.958480628247408,6967,0.9623241358039336,6967,-0.003843507556525627,-0.003843507556525627
flow_jump_observation,5,4,1,204,104,204,304,test,all,coverage_90,site_shift,low_n,no_flow,0.9586467057344183,7642,0.963083347173124,7642,-0.004436641438705702,-0.004436641438705702
flow_jump,5,4,1,205,105,205,305,test,all,coverage_90,site_shift,low_n,no_flow,0.8108698717044974,6967,0.7316603223835707,6967,0.07920954932092672,-0.07920954932092672
flow_jump_observation,5,4,1,205,105,205,305,test,all,coverage_90,site_shift,low_n,no_flow,0.8112928239108981,7642,0.7301799896611683,7642,0.08111283424972981,-0.08111283424972981
flow_jump,5,4,1,201,101,201,301,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.7539815747267913,6967,0.7552870090634441,6967,-0.0013054343366528665,0.0013054343366528665
flow_jump_observation,5,4,1,201,101,201,301,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.7537204878594607,7642,0.7556226921785835,7642,-0.0019022043191228022,0.0019022043191228022
flow_jump,5,4,1,202,102,202,302,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8524062985140829,6967,0.846307385229541,6967,0.006098913284541929,-0.006098913284541929
flow_jump_observation,5,4,1,202,102,202,302,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8528498558438679,7642,0.8452724181267095,7642,0.007577437717158353,-0.007577437717158353
flow_jump,5,4,1,203,103,203,303,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.9229502327246688,6967,0.9189760114572144,6967,0.003974221267454392,0.003974221267454392
flow_jump_observation,5,4,1,203,103,203,303,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.9233082706766916,7642,0.9197636949516648,7642,0.003544575725026866,0.003544575725026866
flow_jump,5,4,1,204,104,204,304,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.6866514608450093,6967,0.6016798812497737,6967,0.0849715795952356,-0.0849715795952356
flow_jump_observation,5,4,1,204,104,204,304,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.6866152565077296,7642,0.6164150465225734,7642,0.07020020998515619,-0.07020020998515619
flow_jump,5,4,1,205,105,205,305,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.7713489409141583,6967,0.6550353028613898,6967,0.11631363805276851,-0.11631363805276851
flow_jump_observation,5,4,1,205,105,205,305,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.7714975845410628,7642,0.6939799331103679,7642,0.07751765143069489,-0.07751765143069489
flow_jump,5,4,1,201,101,201,301,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.771069461387749,6967,0.7348637758308381,6967,0.03620568555691095,-0.03620568555691095
flow_jump_observation,5,4,1,201,101,201,301,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.7710546745037152,7642,0.735078185649329,7642,0.0359764888543862,-0.0359764888543862
flow_jump,5,4,1,202,102,202,302,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.8643120623771343,6967,0.8152025857943292,6967,0.04910947658280507,-0.04910947658280507
flow_jump_observation,5,4,1,202,102,202,302,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.864672836642885,7642,0.8135827829685096,7642,0.05109005367437536,-0.05109005367437536
flow_jump,5,4,1,203,103,203,303,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.9269375137999558,6967,0.8986752042393464,6967,0.028262309560609378,0.025612718039302207
flow_jump_observation,5,4,1,203,103,203,303,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.9270994332818135,7642,0.8991756826378156,7642,0.02792375064399799,0.026275115919629055
flow_jump,5,4,1,204,104,204,304,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.756424208772904,6967,0.6501054969461411,6967,0.10631871182676289,-0.10631871182676289
flow_jump_observation,5,4,1,204,104,204,304,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.7563353692393114,7642,0.6606922080325744,7642,0.09564316120673699,-0.09564316120673699
flow_jump,5,4,1,205,105,205,305,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.7763353826647206,6967,0.6114526663423121,6967,0.16488271632240847,-0.16488271632240847
flow_jump_observation,5,4,1,205,105,205,305,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.776821914576791,7642,0.6583587656832824,7642,0.11846314889350851,-0.11846314889350851
flow_jump,5,4,1,201,101,201,301,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0170878866609577,6967,-0.020423233232606,6967,0.0375111198935637,-0.037511119893563705
flow_jump_observation,5,4,1,201,101,201,301,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0173341866442545,7642,-0.0205445065292544,7642,0.0378786931735089,-0.03787869317350889
flow_jump,5,4,1,202,102,202,302,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0119057638630514,6967,-0.0311047994352117,6967,0.043010563298263096,-0.04301056329826314
flow_jump_observation,5,4,1,202,102,202,302,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0118229807990171,7642,-0.0316896351581998,7642,0.0435126159572169,-0.043512615957216894
flow_jump,5,4,1,203,103,203,303,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.003987281075287,6967,-0.0203008072178679,6967,0.024288088293154902,-0.024288088293154875
flow_jump_observation,5,4,1,203,103,203,303,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0037911626051218,7642,-0.0205880123138493,7642,0.0243791749189711,-0.024379174918971125
flow_jump,5,4,1,204,104,204,304,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0697727479278946,6967,0.0484256156963673,6967,0.021347132231527302,-0.021347132231527288
flow_jump_observation,5,4,1,204,104,204,304,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0697201127315818,7642,0.044277161510001,7642,0.025442951221580794,-0.02544295122158069
flow_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0049864417505622,6967,-0.0435826365190776,6967,0.0485690782696398,-0.04856907826963974
flow_jump_observation,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,site_shift,observation_shift,no_flow,0.0053243300357281,7642,-0.0356211674270854,7642,0.04094549746281349,-0.04094549746281351
flow_jump,10,8,2,201,101,201,301,test,all,coverage_90,site_shift,low_n,no_flow,0.9023127779215584,6967,0.936875044114533,6967,-0.034562266192974644,-0.034562266192974644
flow_jump_observation,10,8,2,201,101,201,301,test,all,coverage_90,site_shift,low_n,no_flow,0.9023127779215584,7642,0.9055596075571136,7642,-0.003246829635555226,-0.003246829635555226
flow_jump,10,8,2,202,102,202,302,test,all,coverage_90,site_shift,low_n,no_flow,0.8502463974589533,6967,0.8270546745451572,6967,0.02319172291379601,-0.02319172291379601
flow_jump_observation,10,8,2,202,102,202,302,test,all,coverage_90,site_shift,low_n,no_flow,0.8466964056332765,7642,0.8268211224513627,7642,0.019875283181913783,-0.019875283181913783
flow_jump,10,8,2,203,103,203,303,test,all,coverage_90,site_shift,low_n,no_flow,0.7900997431209645,6967,0.847145402790956,6967,-0.05704565966999142,0.05704565966999142
flow_jump_observation,10,8,2,203,103,203,303,test,all,coverage_90,site_shift,low_n,no_flow,0.7896137557566361,7642,0.8471685450464003,7642,-0.05755478928976421,0.05755478928976421
flow_jump,10,8,2,204,104,204,304,test,all,coverage_90,site_shift,low_n,no_flow,0.8941611900638212,6967,0.9315048992858668,6967,-0.03734370922204555,-0.02566608934968795
flow_jump_observation,10,8,2,204,104,204,304,test,all,coverage_90,site_shift,low_n,no_flow,0.8943747182614059,7642,0.9315048992858668,7642,-0.03713018102446086,-0.025879617547272638
flow_jump,10,8,2,205,105,205,305,test,all,coverage_90,site_shift,low_n,no_flow,0.9028619765966446,6967,0.9103811269326566,6967,-0.007519150336012026,-0.007519150336012026
flow_jump_observation,10,8,2,205,105,205,305,test,all,coverage_90,site_shift,low_n,no_flow,0.9001597819446403,7642,0.9109215658630576,7642,-0.010761783918417311,-0.010761783918417311
flow_jump,10,8,2,201,101,201,301,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8487561075677893,6967,0.8460333445227705,6967,0.002722763045018839,-0.002722763045018839
flow_jump_observation,10,8,2,201,101,201,301,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8476744619745626,7642,0.8460333445227705,7642,0.0016411174517921845,-0.0016411174517921845
flow_jump,10,8,2,202,102,202,302,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8162933392474311,6967,0.866784948621276,6967,-0.05049160937384489,0.05049160937384489
flow_jump_observation,10,8,2,202,102,202,302,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8166629703555851,7642,0.8659347970725216,7642,-0.04927182671693653,0.04927182671693653
flow_jump,10,8,2,203,103,203,303,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8027568922305764,6967,0.8604368063014679,6967,-0.05767991407089146,0.05767991407089146
flow_jump_observation,10,8,2,203,103,203,303,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.8023988542785535,7642,0.8602219835302543,7642,-0.057823129251700744,0.057823129251700744
flow_jump,10,8,2,204,104,204,304,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.9059411317475834,6967,0.8912421708120633,6967,0.014698960935520144,-0.0028166974403533995
flow_jump_observation,10,8,2,204,104,204,304,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.9065204011440572,7642,0.8914231924984614,7642,0.015097208645595828,-0.0020564063574814995
flow_jump,10,8,2,205,105,205,305,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.9644741731698252,6967,0.9626532887402452,6967,0.0018208844295799498,0.0018208844295799498
flow_jump_observation,10,8,2,205,105,205,305,test,site_0,coverage_90,site_shift,observation_shift,no_flow,0.9645113340765514,7642,0.9628390932738758,7642,0.0016722408026755842,0.0016722408026755842
flow_jump,10,8,2,201,101,201,301,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.8656094044582455,6967,0.8352519315367269,6967,0.03035747292151858,-0.03035747292151858
flow_jump_observation,10,8,2,201,101,201,301,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.8648626668145355,7642,0.834490407008983,7642,0.03037225980555247,-0.03037225980555247
flow_jump,10,8,2,202,102,202,302,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.8212400326905661,6967,0.8529071779353404,6967,-0.03166714524477432,0.03166714524477432
flow_jump_observation,10,8,2,202,102,202,302,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.8216744343574904,7642,0.8523991488672424,7642,-0.030724714509752005,0.030724714509752005
flow_jump,10,8,2,203,103,203,303,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.8103996467211305,6967,0.8545079855744462,6967,-0.044108338853315665,0.044108338853315665
flow_jump_observation,10,8,2,203,103,203,303,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.8097004489585633,7642,0.8559137410760286,7642,-0.04621329211746528,0.04621329211746528
flow_jump,10,8,2,204,104,204,304,test,site_1,coverage_90,site_shift,observation_shift,no_flow,0.920399777901166,6967,0.8997001665741254,6967,0.020699611327040568,0.020099944475291398
