stage,world,cohort_seed,subset_seed,model_seed,n_train,n_fit,n_validation,model,variant,optimization_policy,split,site_or_shift,metric,value,trainable_parameters,backend
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1247961269439881,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3115673895508147,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2924774289131164,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.454531640281785,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4666986998594711,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0260237668781579,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1247961269439881,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3115673895508147,3556,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2634483575820923,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.412355629625881,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4772518392128112,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0360840578487656,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1557415042644833,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2747929522434109,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2634483575820923,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.412355629625881,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4772518392128112,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0360840578487656,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1557415042644833,4156,torch
phase07,smooth,408,508,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2747929522434109,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2999062538146972,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4711687151727493,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5179090156879038,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0284657530694833,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1275767040915882,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2807685847813738,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2999062538146972,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4711687151727493,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5179090156879038,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0284657530694833,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1275767040915882,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2807685847813738,3556,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2480734884738922,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.3871602514806708,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4796203397509617,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0308818230493975,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1446167476719868,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3300282894314449,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2480734884738922,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.3871602514806708,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4796203397509617,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0308818230493975,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1446167476719868,4156,torch
phase07,smooth,408,508,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3300282894314449,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2715866267681122,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4183266791666825,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5227750151376999,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0276491858931164,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1307008822308168,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3033724976732018,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2715866267681122,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4183266791666825,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5227750151376999,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0276491858931164,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1307008822308168,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3033724976732018,3556,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.264908105134964,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4020129204732887,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4776800021412578,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0309051228629985,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1418887811939045,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.286056376872019,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.264908105134964,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4020129204732887,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4776800021412578,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0309051228629985,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1418887811939045,4156,torch
phase07,smooth,408,508,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.286056376872019,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2764838635921478,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4313406614013234,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5291195105453401,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0286115662382309,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.135783009599556,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2856348133805365,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2764838635921478,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4313406614013234,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5291195105453401,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0286115662382309,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.135783009599556,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2856348133805365,3556,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2639392018318176,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4079465653031898,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4758679981934024,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0324805928535152,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1502231669045442,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2941066705775494,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2639392018318176,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4079465653031898,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4758679981934024,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0324805928535152,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1502231669045442,4156,torch
phase07,smooth,408,508,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2941066705775494,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.291895717382431,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4595373515554466,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5232154973886581,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0283712337459224,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1333332847261316,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3366726956325896,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.291895717382431,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4595373515554466,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5232154973886581,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0283712337459224,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1333332847261316,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3366726956325896,3556,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2390951067209243,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.3665600142919062,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4784972872674572,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0299160650453281,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1379407337383194,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3175400655333126,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2390951067209243,4156,torch
phase07,smooth,408,508,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.3665600142919062,4156,torch
